provider_id,overall_rating,year,businessname,practicename,practiceaddress1,practiceaddress2,practicecity,state,practicezip9code,telephonenumber,specialitieslist,providertypelist,supplieslist,latitude,longitude,is_contracted_for_cba
34362774,4,2025,VIVA MEDICAL SUPPLY LLC,VIVA MEDICAL SUPPLY LLC,701 W KIMBERLY AVE,STE 266,PLACENTIA,CA,928706342,9518012502,MSC With Orthotic Personnel,,Orthoses: Prefabricated (Non-Custom Fabricated)|Orthoses: Off-The-Shelf|Surgical Dressings|Lymphedema Compression Treatment Items,33.86383536,-117.8792268,False
20346845,6,2022,CITYRX SOLUTIONS INC,CITYRX SOLUTIONS INC,355 BROADWAY,,AMITYVILLE,NY,117012715,6316082457,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.68384,-73.41777,False
20346917,10,2022,THE DULUTH CLINIC LTD,EH TWO HARBORS PHARMACY,802 11TH ST,STE C,TWO HARBORS,MN,556161670,2188347202,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),47.02961,-91.67509,False
21609279,7,2022,CARE EXPRESS PHARMACY INC,CARE EXPRESS PHARMACY INC,6416 MYRTLE AVE,,GLENDALE,NY,113856216,9292980281,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.70092406,-73.8918104,False
20350577,9,2022,SUNRISE HEALTH PHARMACY INC,SUNRISE HEALTH PHARMACY INC,4319 8TH AVE,,BROOKLYN,NY,112323909,7186868889,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.6447,-73.99983,False
20350625,8,2022,SIMS PHARMA INC,SIMS PHARMACY,1711 PITKIN AVE,,BROOKLYN,NY,112126601,7183467200,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.66992565,-73.91003065,False
20374301,6,2022,WALGREEN CO,WALGREEN CO,3200 S 7 HWY,,BLUE SPRINGS,MO,640145300,8162208455,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.98739,-94.27345,False
20392871,6,2022,WALGREEN CO,WALGREENS #6344,1821 E BRIDGE ST STE A,,BRIGHTON,CO,806011935,7206853099,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.98688,-104.79993,False
20380961,8,2022,WALGREEN CO,WALGREEN CO,1235 WASHINGTON ST,,CLARKESVILLE,GA,305235618,7067544122,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),34.61395,-83.52496,False
20366723,7,2022,WALGREEN CO,WALGREENS #07722,11994 RICHMOND AVE,,HOUSTON,TX,770826827,2815565918,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),29.7312,-95.58931,False
20380391,5,2022,WALGREEN CO,WALGREEN CO,381 BROADWAY,,MONTICELLO,NY,127011385,8457911301,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.65344,-74.68119,False
20380739,4,2022,WALGREEN CO,WALGREEN CO,173 FAIRVIEW AVE,,HUDSON,NY,125341205,5188284341,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),42.25967,-73.76552,False
20380979,10,2022,WALGREEN CO,WALGREEN CO,1923 UTOPIA PKWY,,WHITESTONE,NY,113574131,7187674854,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),40.77991,-73.79343,False
20366963,7,2022,WALGREEN CO,WALGREENS #07417,1480 MAIN ST,,WINDSOR,CO,805506019,9706860838,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),40.47957,-104.92541,False
20368043,9,2022,WALGREEN CO,WALGREENS #5864,721 GREGORY LN,,PLEASANT HILL,CA,945232763,9259441592,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),37.94799,-122.08141,False
20380943,6,2022,WALGREEN CO,WALGREENS #17278,211 TEMPLE AVE,,NEWNAN,GA,302631328,7702538562,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),33.38564,-84.81771,False
20367803,7,2022,WALGREEN CO,WALGREEN CO,880 POST RD E,,WESTPORT,CT,68805223,2032268452,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.13832,-73.33287,False
20367545,9,2022,WALGREEN CO,WALGREENS #07210,8005 EL CAMINO REAL,,ATASCADERO,CA,934225211,8054629272,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),35.47686,-120.65595,False
20364221,7,2022,WALGREEN CO,WALGREENS #06094,3005 MIDWAY DR,,SAN DIEGO,CA,921104502,6192210834,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),32.74959,-117.20621,False
20370935,9,2022,WALGREEN CO,WALGREEN CO,1 GLENWOOD AVE,,DOVER,NH,38202406,6037494136,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),43.21479,-70.8827,False
20370755,8,2022,WALGREEN CO,WALGREENS #10814,601 HIGHWAY 17 N,,NORTH MYRTLE BEACH,SC,295822905,8436631459,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),33.83377,-78.67339,False
20371391,8,2022,WALGREEN CO,WALGREENS #10473,1700 RICE ST,,SAINT PAUL,MN,551136812,6512519811,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),44.9925,-93.10575,False
20370809,7,2022,WALGREEN CO,WALGREEN CO,1727 12TH ST,,HOOD RIVER,OR,970319531,5413866280,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),45.69606,-121.52227,False
20371367,9,2022,WALGREEN CO,WALGREENS #9984,14902 S ROUTE 59,,PLAINFIELD,IL,605442728,8152545792,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.61117,-88.20268,False
20371403,7,2022,WALGREEN CO,WALGREENS #10050,6201 E BROAD ST,,COLUMBUS,OH,432135500,6143677526,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.98031,-82.83657,False
20353451,10,2022,WALGREEN CO,WALGREENS #05274,2800 N MESA ST,,EL PASO,TX,799022531,9155336883,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),31.77843,-106.50362,False
20353163,1,2022,WALGREEN CO,WALGREENS #9162,6617 DIXIE HWY,,FLORENCE,KY,410422164,8593427764,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.005,-84.61814,False
20384933,10,2022,WALGREEN CO,WALGREENS #6171,5900 TIMBER RIDGE DR,,PROSPECT,KY,400598131,5022283304,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.34026,-85.625,False
20398343,8,2022,WALGREEN CO,WALGREEN CO,3614 KING ST,,ALEXANDRIA,VA,223021908,7033796030,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.82906,-77.09078,False
20398175,9,2022,WALGREEN CO,WALGREENS#18196,2207 POCAHONTAS TRL,,QUINTON,VA,231411633,8049324336,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),37.51042,-77.1924,False
20398169,8,2022,WALGREEN CO,WALGREENS #18298,11037 MARSH RD,,BEALETON,VA,227129312,5404399742,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.58174,-77.76724,False
20401811,6,2022,WALGREEN CO,WALGREENS #17899,455 S MAIN ST,,THOMASTON,CT,67871816,8602838541,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.6697,-73.07732,False
20398007,9,2022,WALGREEN CO,WALGREENS#17493,665 KING ST,,KEYSVILLE,VA,239473500,4347360060,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),37.03767,-78.47733,False
20401589,9,2022,WALGREEN CO,WALGREEN CO,1 MAIN ST,STE 6,DELHI,NY,137531106,6077467110,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),42.2675,-74.92272,False
20401595,9,2022,WALGREEN CO,WALGREEN CO,231 PROSPECT ST,,SOUTH RIVER,NJ,88821124,7322547777,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),40.45565,-74.39077,False
34361703,1,2025,A & A MEDICAL SUPPLIES LLC,A & A MEDICAL SUPPLIES LLC,639 MAIN ST,STE 101,STROUDSBURG,PA,183602030,2722003113,Medical Supply Company Other,,"Commodes, Urinals, Bedpans|Continuous Passive Motion (CPM) Devices|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchair Seating/Cushions|Nebulizer Equipment and/or Supplies|Diabetic Shoes and Inserts",40.98526705,-75.19378802,False
34361649,6,2025,MEDCITY MEDICAL SUPPLIES LLC,MEDCITY MEDICAL SUPPLIES LLC,1951 JOHNS DR,STE A,GLENVIEW,IL,600251621,8009274296,Medical Supply Company Other,,"Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Orthoses: Off-The-Shelf|Surgical Dressings",42.09030691,-87.81205995,False
34361769,5,2025,JUNHE PHARMACY LLC,JUNHE PHARMACY LLC,4119 KISSENA BLVD,# 5,FLUSHING,NY,113553138,7183958622,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.75822237,-73.82875653,False
34361391,5,2025,ROYAL CARE PHARMACY LLC,ROYAL CARE PHARMACY LLC,311 SIP AVE,,JERSEY CITY,NJ,73066142,2013455882,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.73265103,-74.07496655,False
34361289,7,2025,I.E. DME INC,I.E. DME INC,10280 INDIANA AVE,,RIVERSIDE,CA,925035357,9513430428,Medical Supply Company Other,,"Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Pneumatic Compression Devices and/or Supplies|(TENS) Transcutaneous Electrical Nerve Stimulators and/or Supplies|Canes and/or Crutches|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchair Seating/Cushions|Orthoses: Off-The-Shelf|Ostomy Supplies|Nebulizer Equipment and/or Supplies|Respiratory Suction Pumps|Surgical Dressings|Diabetic Shoes and Inserts",33.905652,-117.455342,False
34362069,10,2025,NORTHERN MAINE MEDICAL CENTER,ST. JOHN VALLEY PHARMACY,182 MARKET ST,STE 2,FORT KENT,ME,47431514,2078342880,Pharmacy,,"Epoetin|Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Enteral Nutrients|Nebulizer Equipment and/or Supplies|Surgical Dressings",47.24863234,-68.57746225,False
34361619,6,2025,WELLROCK PHARMACY LLC,WELLROCK PHARMACY LLC,9715 MEDICAL CENTER DR,STE 100,ROCKVILLE,MD,208506319,3014241411,Pharmacy,,Nebulizer Drugs,39.09913465,-77.19795404,False
20569427,8,2025,SUPERVALU PHARMACIES INC,CUB PHARMACY # 1607/704,2201 1ST ST S,,WILLMAR,MN,562014209,3202148502,Pharmacy|Grocery Store,,"Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Nebulizer Equipment and/or Supplies|Surgical Dressings",45.10066,-95.04251,False
34358912,9,2025,SUPERVALU PHARMACIES INC,SUPERVALU PHARMACIES INC,1512 S WEST AVE,,FREEPORT,IL,610326702,8152970881,Pharmacy|Grocery Store,,"Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.283233,-89.63287604,False
20370743,6,2022,WALGREEN CO,WALGREENS #9738,1584 CENTRAL AVE,,SUMMERVILLE,SC,294835528,8438719289,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),33.01273,-80.23725,False
20370749,9,2022,WALGREEN CO,WALGREENS #11289,105 HIGHWAY 51 N,,BATESVILLE,MS,386062351,6625632855,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),34.31225,-89.94429,False
20375621,9,2022,WALGREEN CO,WALGREENS #10053,3141 TREMONT RD,,UPPER ARLINGTON,OH,432212034,6145380029,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),40.02088,-83.06137,False
20374931,8,2022,WALGREEN CO,WALGREEN PHARMACY #21414,862 PURCHASE ST,,NEW BEDFORD,MA,27406232,5089923802,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.63609,-70.92603,False
20375057,6,2022,WALGREEN CO,WALGREENS #10833,615 LOVE AVE,,TIFTON,GA,317944405,2293825359,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),31.45914,-83.50705,False
20374961,8,2022,WALGREEN CO,WALGREENS #11541,4110 S 10TH AVE,,CALDWELL,ID,836055706,2084020154,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),43.63251,-116.69311,False
20354501,7,2022,WALGREEN CO,WALGREEN CO,12659 S RIDGELAND AVE,,PALOS HEIGHTS,IL,604631871,7083850218,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.6605,-87.77752,False
20401751,2,2022,WALGREEN CO,WALGREENS #18148,641 OLLIE AVE,,CLANTON,AL,350452236,2057555879,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),32.84962,-86.63173,False
20378009,4,2022,WALGREEN CO,WALGREENS #12334,1654 N PEBBLE CREEK PKWY,,GOODYEAR,AZ,853952571,6232076808,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),33.46542,-112.39257,False
20354357,7,2022,WALGREEN CO,WALGREENS #7694,16900 E COLONIAL DR,,ORLANDO,FL,328201911,4075684199,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),28.559,-81.12914,False
20354387,7,2022,WALGREEN CO,WALGREEN CO,4001 W ALGONQUIN RD,,ALGONQUIN,IL,601029401,2245692582,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),42.17565,-88.36327,False
20381159,4,2022,WALGREEN CO,WALGREEN CO,250 CENTRAL ST,,WINCHENDON,MA,14751403,9782973247,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),42.68674,-72.04427,False
20355911,10,2022,WALGREEN CO,WALGREENS #10032,8966 BRECKSVILLE RD,,BRECKSVILLE,OH,441412315,4405265250,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.31848,-81.62697,False
20356559,9,2022,WALGREEN CO,WALGREEN CO,806 S 4TH ST,,CLINTON,IA,527325729,5632428011,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.83754,-90.19336,False
20355167,7,2022,WALGREEN CO,WALGREENS #09874,115 W 3RD ST,,ELK CITY,OK,736444721,5802254418,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),35.4118,-99.40526,False
20364203,9,2022,WALGREEN CO,WALGREEN CO,1880 S LIMESTONE ST,,SPRINGFIELD,OH,455054064,9373225894,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.9017,-83.81072,False
20364197,8,2022,WALGREEN CO,WALGREENS #6529,29520 HARPER AVE,,SAINT CLAIR SHORES,MI,480811211,5864473208,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),42.5102,-82.89823,False
20373485,8,2022,WALGREEN CO,WALGREEN CO,8300 ROGERS AVE,,FORT SMITH,AR,729035235,4794523330,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),35.34782,-94.34005,False
20381201,3,2022,WALGREEN CO,WALGREENS #21509,800 NORTH MAIN STREET,,CORSICANA,TX,75110,9038741111,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),32.10039,-96.46997,False
20364035,7,2022,WALGREEN CO,WALGREENS #6654,149 DEMING ST,,MANCHESTER,CT,60421731,8606441210,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),41.81393,-72.5273,False
20381501,10,2022,WALGREEN CO,WALGREENS #21562,924 REES STREET,,BREAUX BRIDGE,LA,70517,3373326339,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),30.28162,-91.90228,False
20382257,6,2022,WALGREEN CO,WALGREENS #21484,1310 NORTH BRAZOS STREET,,WHITNEY,TX,76692,2546944413,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),31.96436,-97.3235,False
20382317,10,2022,WALGREEN CO,WALGREENS #21488,3426 CYPRESS STREET,,WEST MONROE,LA,71291,3183960069,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),32.5174,-92.15846,False
20324573,4,2024,"GEORGIA CVS PHARMACY, L.L.C.","GEORGIA CVS PHARMACY, L.L.C.",5950 STATE BRIDGE RD,,DULUTH,GA,300976438,6782581000,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",34.01617,-84.18783,False
20326811,3,2024,"GEORGIA CVS PHARMACY, L.L.C.",CVS PHARMACY #05765,100 OAK ST,,BOWDON,GA,301081412,7702582487,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.53638,-85.2613,False
20308709,9,2024,"GEORGIA CVS PHARMACY, L.L.C.","GEORGIA CVS PHARMACY, L.L.C.",5220 JIMMY LEE SMITH PKWY,STE 118,HIRAM,GA,301412780,7702221421,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.88706,-84.74173,False
20323763,9,2024,DELAWARE CVS PHARMACY LLC,"DELAWARE CVS PHARMACY, L.L.C.",601 N DUPONT BLVD,CVS PHARMACY# 10222,MILFORD,DE,199631001,3024248401,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",38.91597,-75.4428,False
